Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,CO2 Emissions,Renewable Energy Jobs,Renewable Energy Targets,Electricity Prices,Proportion of Energy from Renewables
Brazil,2002,Geothermal,55203.01,34397.78,7285768633.25,420210.27,458524.3,944071,1,0.17,21.08
Brazil,2002,Hydro,85604.5,42140.89,7094224279.97,450995.6,556819.28,106909,0,0.31,54.42
Brazil,2002,Wind,7848.32,35570.69,9938619520.34,59701.94,196744.24,958210,0,0.08,5.99
Brazil,2002,Wind,63914.5,23576.93,3235167750.05,202767.15,357549.24,998387,0,0.26,36.67
Brazil,2002,Wind,10442.74,13313.36,5991604669.22,551527.13,256602.08,559156,0,0.16,78.29
Brazil,2002,Wind,44390.51,20046.89,7145082698.24,16594.93,127174.5,984345,0,0.22,54.37
Brazil,2003,Geothermal,53770.45,34773.45,2510469127.53,269717.77,408105.28,895867,0,0.36,68.45
Brazil,2003,Geothermal,82813.25,47693.02,2257208378.9,32428.2,91296.99,706968,0,0.41,54.54
Brazil,2003,Geothermal,59901.63,40913.13,252286533.51,317172.5,468936.05,944522,0,0.07,47.91
Brazil,2003,Hydro,11294.8,14928.68,256327184.22,168445.65,503157.48,277811,0,0.31,63.57
Brazil,2003,Hydro,51052.27,10628.04,7418899607.01,146434.58,254555.07,611325,1,0.21,13.65
Brazil,2003,Solar,68572.03,23921.75,9916333642.98,733036.02,166609.61,967260,0,0.12,4.35
Brazil,2003,Solar,53827.58,10958.81,2532755235.67,841543.7,436592.97,683046,1,0.48,3.9
Brazil,2003,Wind,3703.09,38991.25,942894612.32,488550.6,714070.03,506663,0,0.27,28.62
Brazil,2004,Biomass,58619.14,31510.5,452460659.81,716784.82,970545.52,263880,0,0.46,23.28
Brazil,2004,Geothermal,92392.05,1451.96,2450100983.44,228345.03,815109.12,460132,0,0.44,63.1
Brazil,2004,Geothermal,24200.61,30679.94,7952421554.96,673852.33,51108.56,993309,1,0.17,13.05
Brazil,2004,Hydro,88677.42,25670.05,8204464276.59,60503.83,522711.06,888133,0,0.31,51.37
Brazil,2004,Hydro,28573.59,21794.15,3050742511.58,344720.03,400566.76,417499,0,0.31,23.86
Brazil,2004,Solar,26529.58,40998.85,4992612070.17,413541.35,778010.33,849162,1,0.06,3.8
Brazil,2004,Wind,86680.65,37880.14,923221635.74,247079.99,335513.68,740381,0,0.09,91.04
Brazil,2005,Biomass,74453.15,32847.14,1179275574.25,328761.27,636911.33,84867,0,0.35,15.27
Brazil,2005,Biomass,47113.78,36048.47,6788030203.93,396870.95,326223.65,707762,0,0.23,24.91
Brazil,2005,Biomass,44935.55,35027.95,3049851131.2,189870.89,795933.37,232704,0,0.12,68.09
Brazil,2005,Geothermal,36779.21,34042.98,4585746078.82,694173.93,634514.8,505600,0,0.21,36.55
Brazil,2005,Geothermal,53479.71,47623.52,2874864322.64,791156.36,158759.69,102494,0,0.16,65.08
Brazil,2005,Hydro,19448.51,12375.57,3985730793.71,774382.63,244533.49,661360,1,0.49,10.64
Brazil,2005,Solar,44304.05,40078.67,5028950441.07,525393.43,922627.42,375648,0,0.48,13.32
Brazil,2005,Solar,78918.09,7811.14,8198410379.22,623663.54,611505.13,333720,0,0.08,44.9
Brazil,2005,Solar,48896.51,9955.95,9790505017.12,612047.02,982563.96,830436,0,0.4,92.61
Brazil,2005,Wind,61773.42,30139.48,7812266383.76,231578.12,963457.77,684179,0,0.16,58.69
Brazil,2005,Wind,96698.76,2452.55,1157330076.21,836828.27,955670.88,652201,0,0.43,31.03
Brazil,2005,Wind,16992.36,8924.17,1776093448.42,51457.97,375307.55,48658,0,0.39,46.08
Brazil,2005,Wind,30711.83,29570.44,2974690607.96,164578.44,802004.72,893354,0,0.08,59.48
Brazil,2006,Geothermal,93695.64,48813.42,4512530779.34,482295.77,565741.54,407162,1,0.39,5.2
Brazil,2006,Geothermal,65487.01,24451.15,3593836745.55,520622.53,752942.71,563923,1,0.12,52.52
Brazil,2006,Geothermal,36986.36,25408.74,1812279127.44,79242.12,746922.26,535864,1,0.06,12.9
Brazil,2006,Hydro,35633.4,494.91,5434731787.08,59710.53,626846.72,376289,1,0.07,98.07
Brazil,2006,Hydro,30432.67,35180.43,2721380251.61,430145.92,249423.39,917437,1,0.27,65.96
Brazil,2006,Solar,18920.57,3391.26,1802571791.46,10294.9,427607.35,349433,0,0.19,3.84
Brazil,2006,Solar,78745.14,18900.2,1111976749.26,623308.4,740088.44,950409,1,0.1,3.51
Brazil,2006,Solar,52145.38,12496.78,6970925160.73,972599.9,556939.46,963193,0,0.49,66.22
Brazil,2006,Solar,32571.95,16543.16,3624642722.53,761886.18,792480.74,89540,0,0.14,90.39
Brazil,2007,Biomass,41400.85,6130.99,264452109.91,579392.99,87504.95,771649,0,0.12,80.74
Brazil,2007,Biomass,13367.78,26336.34,1983818321.7,47406.61,553351.59,155235,0,0.15,86.56
Brazil,2007,Geothermal,75518.89,44242.37,8424385584.19,568401.34,561938.19,921467,0,0.36,91.78
Brazil,2007,Geothermal,40944.04,35564.04,6058731810.52,716813.07,908101.86,662607,1,0.49,46.8
Brazil,2007,Geothermal,88663.51,27055.76,8237641690.64,443411.66,503667.9,878142,0,0.39,6.26
Brazil,2007,Hydro,67154.51,10969.0,8909832362.17,170187.32,559593.76,480065,1,0.08,27.81
Brazil,2007,Solar,46602.62,26284.75,1348425993.64,424380.05,322712.13,794572,1,0.2,72.37
Brazil,2007,Solar,87198.46,18453.46,7428071183.37,260276.36,531034.12,329297,0,0.29,84.47
Brazil,2007,Wind,6960.23,2283.06,4597333338.76,622105.49,230942.97,153607,1,0.43,27.31
Brazil,2007,Wind,41892.15,41238.43,8308637510.21,700449.16,390255.13,670598,0,0.41,83.26
Brazil,2007,Wind,37062.68,42689.55,4088798393.57,167512.13,883023.83,683380,1,0.3,44.12
Brazil,2008,Geothermal,48425.02,45391.26,6047810661.22,684878.76,277043.8,570422,1,0.26,10.32
Brazil,2008,Geothermal,73809.6,41847.51,6542457143.87,515734.08,130592.57,814574,1,0.28,6.68
Brazil,2008,Geothermal,69010.97,9167.39,8376495607.47,750518.71,80439.92,217409,0,0.07,3.19
Brazil,2008,Geothermal,70460.35,5557.2,1713613320.31,533330.99,273477.62,274745,0,0.41,26.32
Brazil,2008,Hydro,91478.0,43518.35,658230255.09,950485.79,187395.97,895103,1,0.39,73.79
Brazil,2008,Hydro,24070.88,26341.23,6941781645.37,81879.22,592407.79,374217,1,0.06,96.26
Brazil,2008,Hydro,67591.11,37324.7,2995644722.79,491047.44,818182.31,836476,0,0.36,27.11
Brazil,2008,Hydro,9890.18,352.99,3345029302.72,787877.0,323151.4,43167,0,0.08,50.99
Brazil,2008,Solar,57639.97,33413.26,1764107043.66,81797.92,874554.4,577974,1,0.17,37.33
Brazil,2008,Wind,4252.71,26479.59,7333955868.1,982035.05,674264.44,561637,1,0.39,54.42
Brazil,2009,Biomass,85032.38,18363.02,8518900459.38,4821.5,807995.89,477117,1,0.23,67.32
Brazil,2009,Biomass,57512.66,27822.98,5664212576.53,443916.26,425759.14,170352,1,0.38,76.74
Brazil,2009,Biomass,17685.68,47740.62,4923193743.95,285582.85,249307.99,903946,1,0.19,76.52
Brazil,2009,Biomass,8333.68,16193.96,8471398785.04,238652.84,817993.64,388800,0,0.28,48.82
Brazil,2009,Hydro,1597.43,42998.4,2312079745.53,394643.71,876145.12,304528,0,0.46,5.51
Brazil,2009,Hydro,93750.07,45073.42,4961476921.7,23497.78,362771.13,149460,1,0.48,96.38
Brazil,2009,Hydro,48868.06,13988.43,1525915769.96,3062.0,521550.65,957804,1,0.41,82.0
Brazil,2009,Solar,1087.25,30299.41,4686346730.35,940709.33,548844.52,433483,0,0.07,36.86
Brazil,2009,Wind,40115.98,47489.51,5318695751.09,136797.76,487181.08,544673,0,0.44,63.79
Brazil,2010,Biomass,86129.3,2110.37,6579497601.04,864854.08,748869.22,291088,0,0.15,58.01
Brazil,2010,Geothermal,43718.3,25083.14,541778914.36,44820.42,176660.53,870049,0,0.25,7.93
Brazil,2010,Geothermal,42601.56,45364.87,8649343293.2,498035.15,640878.63,38432,1,0.36,72.11
Brazil,2010,Geothermal,36591.75,49770.57,3602067603.89,576032.62,728585.26,213528,0,0.13,86.31
Brazil,2010,Hydro,5032.91,41838.14,7603050059.86,144439.18,570749.73,767021,1,0.46,19.29
Brazil,2010,Hydro,65228.73,24657.93,6175086866.49,178042.32,678033.25,928160,1,0.25,25.48
Brazil,2010,Solar,39491.79,14223.86,1472171372.26,290910.89,369447.56,884874,0,0.44,32.27
Brazil,2010,Solar,78352.86,4964.02,7929218442.44,953471.52,750149.39,778414,1,0.12,35.86
Brazil,2010,Solar,46341.1,8919.45,8050646941.32,276630.58,176705.82,963967,1,0.29,28.29
Brazil,2010,Solar,20829.13,5541.27,2515442675.92,140912.13,998758.16,968401,1,0.47,35.6
Brazil,2010,Wind,68441.63,10064.7,5947625011.91,695091.56,774238.9,26872,1,0.17,49.69
Brazil,2011,Biomass,89139.47,48074.89,820830988.95,460307.36,361835.91,239956,0,0.42,23.72
Brazil,2011,Biomass,90955.73,14542.88,5086556150.39,797559.09,543993.06,612952,0,0.12,42.71
Brazil,2011,Geothermal,29395.7,30365.2,3917725583.61,567107.75,699820.7,168522,0,0.05,73.78
Brazil,2011,Geothermal,29629.59,17820.33,6459795591.78,456639.86,23531.26,136143,1,0.06,31.49
Brazil,2011,Hydro,10720.92,34229.41,7904575440.31,850062.77,266731.48,505457,1,0.33,69.98
Brazil,2011,Hydro,65857.94,12528.94,2592399772.11,582913.93,191569.44,628504,0,0.38,56.56
Brazil,2011,Solar,25460.77,17997.21,801360121.62,330583.69,61208.62,421736,1,0.36,8.75
Brazil,2011,Solar,37185.69,5972.32,1755931779.59,412859.75,154290.2,938760,1,0.33,32.85
Brazil,2011,Solar,42401.95,41722.03,6184476843.54,904734.19,986189.99,322965,1,0.47,61.22
Brazil,2011,Solar,57369.7,9832.42,8157508078.09,888904.14,71384.68,373592,0,0.41,82.52
Brazil,2011,Solar,88354.1,20409.94,4007420222.52,851434.89,439657.78,700986,0,0.12,24.09
Brazil,2012,Geothermal,69889.31,30799.25,7969501007.91,907813.42,336314.92,292910,0,0.13,53.81
Brazil,2012,Hydro,69227.31,20616.88,834828340.65,231517.59,682154.51,629617,0,0.48,85.21
Brazil,2012,Solar,54503.5,16612.84,1809760033.2,435798.13,884373.21,172260,1,0.39,58.34
Brazil,2012,Wind,49778.16,15586.84,1196236036.31,156485.61,993987.81,947071,1,0.07,17.04
Brazil,2012,Wind,13751.25,27874.62,2901030007.89,530528.75,299589.95,63862,0,0.09,56.12
Brazil,2012,Wind,4582.42,5085.72,291987332.55,979897.03,887323.53,107847,1,0.29,92.95
Brazil,2012,Wind,30318.89,28509.43,2331416295.61,132903.61,526533.29,280189,1,0.24,69.05
Brazil,2013,Biomass,62021.87,16904.61,3536375759.37,610109.41,174830.93,512808,0,0.18,48.48
Brazil,2013,Biomass,95657.62,10356.08,7433758122.96,713121.68,649198.69,547513,0,0.45,72.31
Brazil,2013,Geothermal,64599.02,16917.45,5434047685.0,388496.36,444733.93,896462,1,0.32,33.35
Brazil,2013,Solar,53435.78,47187.33,6427379207.97,808240.98,135657.65,510797,1,0.34,16.12
Brazil,2013,Wind,1577.99,664.84,2494594851.06,109005.17,624919.16,306378,0,0.11,62.58
Brazil,2013,Wind,32109.75,18705.44,6316313424.38,256900.92,445459.67,117852,1,0.26,80.65
Brazil,2013,Wind,80452.61,49354.74,4651722228.72,481473.09,220152.37,141078,0,0.38,63.7
Brazil,2013,Wind,15072.27,23304.81,915602261.92,931426.17,692331.6,433967,0,0.27,41.59
Brazil,2013,Wind,74901.76,16277.66,6485186265.81,313914.71,475550.29,870866,0,0.06,91.87
Brazil,2014,Biomass,72789.84,41740.26,8874341553.33,964695.08,399524.74,327567,1,0.06,8.65
Brazil,2014,Biomass,54146.65,20892.23,7189353420.01,351554.92,8287.01,533072,0,0.21,72.8
Brazil,2014,Biomass,9459.5,47897.58,2644216769.66,34123.96,736621.94,642325,0,0.11,99.63
Brazil,2014,Biomass,2839.82,45329.68,8230985547.63,329027.12,679501.71,382488,1,0.37,72.37
Brazil,2014,Geothermal,13777.46,44667.43,6921316728.32,182901.76,257436.8,236999,1,0.45,72.21
Brazil,2014,Geothermal,45150.5,26085.63,8511765369.38,398191.29,117871.2,496968,1,0.48,24.21
Brazil,2014,Geothermal,86339.23,33938.68,9573078871.9,658923.42,327958.06,585530,1,0.1,29.48
Brazil,2014,Geothermal,49240.84,4468.18,9643551422.86,352828.72,701711.39,538616,1,0.47,71.95
Brazil,2014,Hydro,42806.96,34783.03,5608002169.92,899008.7,587611.74,5188,1,0.32,91.99
Brazil,2014,Solar,39272.26,36977.65,2257993386.19,14386.15,657329.33,346751,1,0.17,80.92
Brazil,2014,Solar,46653.44,12335.58,3171625069.55,123588.14,803713.47,979070,0,0.2,46.55
Brazil,2014,Wind,28225.77,26266.4,2253835181.22,804317.04,878066.89,645489,1,0.28,82.85
Brazil,2014,Wind,45406.46,36970.05,8276032232.51,115096.15,787673.85,841940,1,0.49,49.71
Brazil,2015,Biomass,10669.52,38050.95,6289026706.8,222771.68,133300.67,738150,0,0.2,53.91
Brazil,2015,Biomass,14376.03,4757.02,3157226870.43,339660.08,575363.42,865914,1,0.32,29.41
Brazil,2015,Biomass,34358.5,46617.66,8359835166.46,411996.22,247610.2,556002,1,0.34,48.35
Brazil,2015,Geothermal,47341.46,32522.69,5757289006.15,898288.51,270336.7,76403,0,0.11,86.63
Brazil,2015,Geothermal,44638.02,11065.55,3734797372.13,225499.5,62489.19,675982,0,0.24,21.76
Brazil,2015,Hydro,89157.12,38813.15,3539832024.01,535211.76,382920.92,534049,1,0.14,12.6
Brazil,2015,Hydro,93342.97,16942.28,7906061548.3,287778.52,41268.68,245672,1,0.39,13.99
Brazil,2015,Hydro,25015.99,22730.43,55932250.18,226284.33,618954.68,454802,0,0.22,6.73
Brazil,2015,Hydro,10591.6,4616.42,8251695360.03,221765.55,734014.1,540297,0,0.32,21.8
Brazil,2015,Hydro,33659.61,47839.31,5758900688.53,459459.21,389927.14,938676,0,0.06,19.36
Brazil,2015,Hydro,65451.07,23765.0,4642374521.55,727225.77,862409.16,354218,1,0.13,54.73
Brazil,2016,Biomass,68441.05,27829.27,8746849605.36,240893.56,525140.77,46485,1,0.49,27.56
Brazil,2016,Biomass,98689.07,31087.76,8390698081.94,550922.87,19246.02,34824,1,0.19,10.68
Brazil,2016,Geothermal,61588.05,32825.96,3564491232.54,250183.82,254208.42,461467,1,0.19,20.16
Brazil,2016,Geothermal,18045.84,21697.6,6124792297.67,999618.51,689348.74,376214,1,0.12,25.87
Brazil,2016,Geothermal,1330.58,48217.88,333247103.99,634550.62,144728.66,845074,0,0.23,96.48
Brazil,2016,Hydro,58812.68,17326.15,9390058425.0,542783.15,143114.06,582736,0,0.34,20.06
Brazil,2016,Solar,89553.35,5021.22,230691116.53,755329.78,764702.08,90157,1,0.12,83.43
Brazil,2016,Solar,93966.49,18338.7,8373955402.0,211394.57,603273.24,566172,1,0.12,65.34
Brazil,2016,Solar,30599.48,22363.98,7308135414.28,24504.18,73937.09,196925,1,0.44,33.91
Brazil,2016,Solar,88670.3,23352.27,4242187524.98,971545.23,823492.56,208770,1,0.07,15.67
Brazil,2016,Wind,95393.82,5312.37,2904159197.09,733375.92,874077.06,586828,1,0.09,14.8
Brazil,2016,Wind,20002.3,35888.95,3311385165.11,307257.11,92752.16,413031,1,0.07,23.25
Brazil,2017,Geothermal,13680.99,1494.78,8076873410.65,669437.36,353261.79,479946,1,0.33,29.64
Brazil,2017,Geothermal,72351.04,49939.8,5674979286.76,708950.18,805150.17,349975,0,0.09,82.49
Brazil,2017,Geothermal,59350.32,13730.33,9742532681.62,170177.63,618544.93,174390,0,0.21,38.28
Brazil,2017,Geothermal,12724.65,3332.06,4714850721.73,835387.86,177012.17,759033,0,0.13,26.14
Brazil,2017,Geothermal,93332.6,7175.18,6159300988.17,29055.6,315606.51,809956,0,0.26,37.43
Brazil,2017,Geothermal,55489.54,29313.01,2705356816.51,653481.24,308390.91,404856,0,0.39,27.62
Brazil,2017,Solar,99861.15,1952.9,1046081215.86,335391.3,672325.12,105895,0,0.17,41.57
Brazil,2017,Solar,17077.17,2247.49,2631362443.63,42222.48,84013.6,386952,0,0.44,57.95
Brazil,2017,Solar,70014.14,2742.02,7421727206.23,574143.06,166604.05,546706,1,0.15,49.47
Brazil,2017,Solar,60089.0,10126.29,1853647965.27,104279.75,256077.55,972350,1,0.25,38.53
Brazil,2017,Solar,56296.69,3082.16,3554187944.31,906910.21,604168.57,398508,0,0.08,54.05
Brazil,2017,Solar,26692.34,15439.17,5621561057.92,744542.18,798888.91,403406,1,0.3,10.52
Brazil,2018,Biomass,21060.24,14329.95,6515294986.7,221489.89,742278.73,178873,0,0.29,61.42
Brazil,2018,Geothermal,86216.35,25971.3,9885849174.3,78279.87,259841.02,428919,1,0.34,1.28
Brazil,2018,Hydro,67246.29,6980.82,221727721.1,58439.43,349780.96,799927,0,0.47,20.12
Brazil,2018,Hydro,39347.6,17632.02,1944519746.59,803678.9,871999.23,394802,1,0.41,25.27
Brazil,2018,Hydro,67516.68,6348.2,3284621453.96,641715.25,631303.65,477543,0,0.47,82.37
Brazil,2018,Hydro,42075.6,30012.18,8240566549.1,503861.98,119635.15,87607,0,0.24,13.58
Brazil,2018,Hydro,97737.04,43126.24,6430971433.66,835039.29,737678.62,217950,1,0.14,90.05
Brazil,2018,Solar,35462.43,49391.91,1059503346.42,301718.28,987754.61,438215,1,0.23,44.03
Brazil,2018,Solar,96473.21,47469.5,5335038444.95,350922.36,541005.2,946379,1,0.29,94.37
Brazil,2018,Wind,29374.43,25633.35,2905409782.39,924878.13,297600.59,314880,0,0.24,63.09
Brazil,2018,Wind,92371.73,37277.33,6445232491.21,801331.43,383550.13,508432,0,0.38,79.61
Brazil,2019,Geothermal,51702.32,46102.99,5951984920.07,22510.62,96715.07,401010,1,0.36,63.3
Brazil,2019,Geothermal,92311.36,40956.64,7269310708.96,639123.76,582103.37,451254,1,0.34,75.26
Brazil,2019,Geothermal,75948.24,32179.15,2152816476.38,278343.21,227154.41,980752,0,0.21,48.86
Brazil,2019,Hydro,76528.58,10670.04,9666198521.83,521615.06,885174.09,193814,0,0.18,95.2
Brazil,2019,Hydro,57680.76,11567.1,3054934449.9,112386.22,18326.62,530583,1,0.25,31.55
Brazil,2019,Hydro,88033.36,10867.73,1299737143.49,954862.98,671643.56,453372,1,0.28,21.23
Brazil,2019,Hydro,2625.71,32953.75,2285926538.49,569880.72,970947.44,141654,0,0.14,59.99
Brazil,2019,Solar,11755.57,33452.14,4147890343.09,615252.26,308421.7,386025,1,0.37,28.98
Brazil,2019,Solar,72549.65,8760.86,4826658288.7,311075.94,89833.08,392656,0,0.44,30.16
Brazil,2019,Wind,87601.39,29204.01,3436930924.35,221042.93,324393.77,434257,1,0.31,90.92
Brazil,2019,Wind,95716.17,14086.67,9931795984.08,714069.27,467545.29,834165,0,0.31,10.13
Brazil,2020,Biomass,27701.47,19557.68,4656705093.98,285088.23,288363.19,296307,1,0.09,2.2
Brazil,2020,Biomass,5841.98,46954.82,3256124411.86,385900.75,494085.72,550398,1,0.41,52.23
Brazil,2020,Biomass,73214.78,49151.78,5162597115.23,219194.84,37252.98,110077,1,0.44,22.14
Brazil,2020,Geothermal,30884.05,39759.48,5967054893.27,940010.01,591172.42,147687,1,0.09,34.79
Brazil,2020,Geothermal,22757.74,4911.02,1840409666.64,790259.06,914196.86,933849,0,0.18,15.07
Brazil,2020,Solar,34994.22,11304.33,4535036887.87,87499.8,454165.29,550007,1,0.27,23.28
Brazil,2020,Solar,24709.24,26328.91,8745573468.52,899278.6,921868.92,263581,1,0.27,54.34
Brazil,2020,Solar,79871.41,42521.69,6370677067.49,884349.09,662675.11,746811,0,0.23,85.92
Brazil,2020,Wind,56184.81,14360.44,8954228687.67,523510.67,94519.39,912777,0,0.41,41.71
Brazil,2020,Wind,9687.8,45608.49,7041811959.97,483598.01,988003.66,107702,1,0.47,27.91
Brazil,2021,Biomass,4433.28,1446.29,1212656772.15,741093.89,732723.17,823886,1,0.42,50.73
Brazil,2021,Biomass,5998.38,41219.55,2597606988.24,169102.58,170014.74,667563,0,0.23,87.18
Brazil,2021,Biomass,17497.47,9131.63,7780287982.3,917084.07,489609.08,685819,0,0.33,67.38
Brazil,2021,Geothermal,76496.98,25607.26,6551275132.92,644945.26,251025.32,347941,1,0.49,63.93
Brazil,2021,Geothermal,54617.04,17745.32,4849633995.59,660662.73,342815.07,872480,1,0.19,72.49
Brazil,2021,Geothermal,40833.76,11419.21,7178237068.67,297152.28,932923.12,781808,0,0.33,41.75
Brazil,2021,Hydro,7936.77,37058.93,6278868135.43,412970.04,340999.8,12733,0,0.32,88.69
Brazil,2021,Hydro,53794.43,43037.14,5304281705.09,152046.56,141380.59,206139,1,0.28,20.82
Brazil,2021,Hydro,7700.45,44958.43,1521807790.96,771159.35,229890.04,366195,0,0.44,22.64
Brazil,2021,Solar,35411.03,27185.15,7628077896.41,497746.6,95906.85,458249,1,0.31,76.47
Brazil,2021,Solar,21960.25,42966.91,5342379913.21,838710.88,521805.16,978174,0,0.13,23.71
Brazil,2021,Wind,65291.97,12989.18,2191982611.12,468878.69,667967.88,381040,1,0.05,84.45
Brazil,2022,Biomass,89223.0,6171.98,246120578.48,992224.98,99777.84,306667,0,0.42,52.68
Brazil,2022,Biomass,82455.28,30598.9,1393764777.01,596319.08,684604.91,888641,1,0.49,86.35
Brazil,2022,Geothermal,63860.07,9492.62,3763076627.75,248430.67,887596.23,598652,0,0.44,20.92
Brazil,2022,Geothermal,93433.78,16438.63,5095364540.2,111650.02,96755.64,652666,0,0.15,10.91
Brazil,2022,Geothermal,59332.83,39833.65,7048896999.05,528754.38,142034.65,626358,0,0.39,54.29
Brazil,2022,Solar,11615.99,13704.28,7371028189.22,528470.85,722437.32,158981,1,0.08,44.53
Brazil,2022,Solar,30712.44,29702.99,6072266474.23,168314.64,153973.1,782667,0,0.3,9.17
Brazil,2022,Wind,6825.25,28271.81,5920829809.47,359720.49,586018.41,783133,0,0.07,84.79
Brazil,2022,Wind,27852.9,10680.15,292426600.07,167928.08,427594.15,115467,0,0.44,16.14
Brazil,2022,Wind,82824.77,38485.14,4219446830.11,486436.76,167158.75,685182,1,0.28,3.3
Brazil,2023,Geothermal,92176.15,28664.93,3289544014.02,795919.8,474522.83,440986,0,0.29,42.74
Brazil,2023,Geothermal,66411.38,23877.16,439682120.39,179056.68,503536.67,500685,1,0.44,21.68
Brazil,2023,Hydro,90384.33,31847.37,1682133513.16,759581.97,346001.96,349738,1,0.34,51.62
Brazil,2023,Hydro,84713.49,32741.48,4086542737.36,389038.22,705527.4,884792,1,0.41,4.4
Brazil,2023,Hydro,10977.65,49942.79,6813506981.75,970601.13,289797.71,117600,1,0.41,67.28
Brazil,2023,Solar,32625.92,21359.99,5192008995.21,204060.97,602622.74,312152,0,0.13,45.02
Brazil,2023,Solar,34169.73,44991.68,4772726191.13,533380.79,376463.41,491734,1,0.48,57.57
Brazil,2023,Wind,47392.77,27944.25,3582928191.97,494158.28,322852.78,815255,0,0.26,10.49
Brazil,2023,Wind,32616.54,20957.11,7315962388.11,571805.47,386327.48,755042,0,0.21,20.7
Brazil,2023,Wind,21554.9,47817.36,5906474965.69,770756.67,118400.67,546850,1,0.11,3.84
Canada,2000,Biomass,68311.05,10977.91,9991732664.87,314518.04,394889.85,346270,1,0.32,90.03
